year,reporter_code,reporter_iso3,reporter_name,flow_code,flow_name,partner_code,partner_iso3,partner_name,partner_is_group,hs_code,commodity,classification,trade_value_usd,net_weight_kg,net_weight_estimated,comtrade_is_aggregate,comtrade_is_reported
2020,699,IND,India,M,Import,440,LTU,Lithuania,False,8542,Electronic integrated circuits,H5,5603.279,4.996,True,True,False
2020,699,IND,India,M,Import,442,LUX,Luxembourg,False,8542,Electronic integrated circuits,H5,5887.754,5.249,True,True,False
2020,699,IND,India,M,Import,458,MYS,Malaysia,False,8542,Electronic integrated circuits,H5,74864313.923,60493.298,True,True,False
2020,699,IND,India,M,Import,470,MLT,Malta,False,8542,Electronic integrated circuits,H5,27694.157,22.464,True,True,False
2020,699,IND,India,M,Import,480,MUS,Mauritius,False,8542,Electronic integrated circuits,H5,514051.159,421.336,True,True,False
2020,699,IND,India,M,Import,484,MEX,Mexico,False,8542,Electronic integrated circuits,H5,1845190.937,1886.536,True,True,False
2020,699,IND,India,M,Import,490,S19,"Other Asia, nes",False,8542,Electronic integrated circuits,H5,421798088.277,343481.81,True,True,False
2020,699,IND,India,M,Import,504,MAR,Morocco,False,8542,Electronic integrated circuits,H5,28584.412,0.0,True,True,False
2020,699,IND,India,M,Import,512,OMN,Oman,False,8542,Electronic integrated circuits,H5,125.76,1.0,False,True,False
2020,699,IND,India,M,Import,528,NLD,Netherlands,False,8542,Electronic integrated circuits,H5,17967974.484,14638.77,True,True,False
2020,699,IND,India,M,Import,531,CUW,Curaçao,False,8542,Electronic integrated circuits,H5,33199.129,0.0,True,True,False
2020,699,IND,India,M,Import,554,NZL,New Zealand,False,8542,Electronic integrated circuits,H5,5387.504,4.434,True,True,False
2020,699,IND,India,M,Import,579,NOR,Norway,False,8542,Electronic integrated circuits,H5,45129.342,37.703,True,True,False
2020,699,IND,India,M,Import,581,UMI,United States Minor Outlying Islands,False,8542,Electronic integrated circuits,H5,1033.088,0.0,True,True,False
2020,699,IND,India,M,Import,608,PHL,Philippines,False,8542,Electronic integrated circuits,H5,23234251.031,18907.717,True,True,False
2020,699,IND,India,M,Import,616,POL,Poland,False,8542,Electronic integrated circuits,H5,265782.874,216.917,True,True,False
2020,699,IND,India,M,Import,620,PRT,Portugal,False,8542,Electronic integrated circuits,H5,69043.873,56.329,True,True,False
2020,699,IND,India,M,Import,642,ROU,Romania,False,8542,Electronic integrated circuits,H5,215962.364,177.139,True,True,False
2020,699,IND,India,M,Import,643,RUS,Russian Federation,False,8542,Electronic integrated circuits,H5,183444.056,148.172,True,True,False
2020,699,IND,India,M,Import,682,SAU,Saudi Arabia,False,8542,Electronic integrated circuits,H5,57607.027,54.098,True,True,False
2020,699,IND,India,M,Import,690,SYC,Seychelles,False,8542,Electronic integrated circuits,H5,15154.845,12.293,True,True,False
2020,699,IND,India,M,Import,702,SGP,Singapore,False,8542,Electronic integrated circuits,H5,860879963.178,702600.049,True,True,False
2020,699,IND,India,M,Import,703,SVK,Slovakia,False,8542,Electronic integrated circuits,H5,595.902,0.484,True,True,False
2020,699,IND,India,M,Import,704,VNM,Viet Nam,False,8542,Electronic integrated circuits,H5,45613842.905,37269.936,True,True,False
2020,699,IND,India,M,Import,705,SVN,Slovenia,False,8542,Electronic integrated circuits,H5,365085.584,297.911,True,True,False
2020,699,IND,India,M,Import,710,ZAF,South Africa,False,8542,Electronic integrated circuits,H5,14300.567,11.655,True,True,False
2020,699,IND,India,M,Import,724,ESP,Spain,False,8542,Electronic integrated circuits,H5,276263.489,224.922,True,True,False
2020,699,IND,India,M,Import,728,SSD,South Sudan,False,8542,Electronic integrated circuits,H5,851.596,0.0,True,True,False
2020,699,IND,India,M,Import,752,SWE,Sweden,False,8542,Electronic integrated circuits,H5,287546.35,234.41,True,True,False
2020,699,IND,India,M,Import,757,CHE,Switzerland,False,8542,Electronic integrated circuits,H5,711092.942,582.207,True,True,False
2020,699,IND,India,M,Import,764,THA,Thailand,False,8542,Electronic integrated circuits,H5,35678097.083,29687.404,True,True,False
2020,699,IND,India,M,Import,784,ARE,United Arab Emirates,False,8542,Electronic integrated circuits,H5,9982152.97,8149.994,True,True,False
2020,699,IND,India,M,Import,792,TUR,Türkiye,False,8542,Electronic integrated circuits,H5,464794.45,378.527,True,True,False
2020,699,IND,India,M,Import,804,UKR,Ukraine,False,8542,Electronic integrated circuits,H5,21.179,0.017,True,True,False
2020,699,IND,India,M,Import,818,EGY,Egypt,False,8542,Electronic integrated circuits,H5,47033.62,0.0,True,True,False
2020,699,IND,India,M,Import,826,GBR,United Kingdom,False,8542,Electronic integrated circuits,H5,21191768.715,17148.93,True,True,False
2020,699,IND,India,M,Import,842,USA,USA,False,8542,Electronic integrated circuits,H5,139147988.924,113988.108,True,True,False
2020,699,IND,India,M,Import,858,URY,Uruguay,False,8542,Electronic integrated circuits,H5,1048.116,0.79,True,True,False
2020,699,IND,India,X,Export,0,W00,World,True,8542,Electronic integrated circuits,H5,265331454.589,0.0,True,True,False
2020,699,IND,India,X,Export,4,AFG,Afghanistan,False,8542,Electronic integrated circuits,H5,3475.497,3.018,True,True,False
2020,699,IND,India,X,Export,8,ALB,Albania,False,8542,Electronic integrated circuits,H5,769.755,2.0,False,True,False
2020,699,IND,India,X,Export,12,DZA,Algeria,False,8542,Electronic integrated circuits,H5,9306.451,0.0,True,True,False
2020,699,IND,India,X,Export,24,AGO,Angola,False,8542,Electronic integrated circuits,H5,28.868,0.0,True,True,False
2020,699,IND,India,X,Export,32,ARG,Argentina,False,8542,Electronic integrated circuits,H5,316.883,1.278,True,True,False
2020,699,IND,India,X,Export,36,AUS,Australia,False,8542,Electronic integrated circuits,H5,44198.778,41.671,True,True,False
2020,699,IND,India,X,Export,40,AUT,Austria,False,8542,Electronic integrated circuits,H5,19352.504,37.168,True,True,False
2020,699,IND,India,X,Export,48,BHR,Bahrain,False,8542,Electronic integrated circuits,H5,8735.198,9.879,True,True,False
2020,699,IND,India,X,Export,50,BGD,Bangladesh,False,8542,Electronic integrated circuits,H5,145178.631,3273.536,True,True,False
2020,699,IND,India,X,Export,51,ARM,Armenia,False,8542,Electronic integrated circuits,H5,28727.464,0.0,True,True,False
2020,699,IND,India,X,Export,56,BEL,Belgium,False,8542,Electronic integrated circuits,H5,24510.552,34.482,True,True,False
2020,699,IND,India,X,Export,64,BTN,Bhutan,False,8542,Electronic integrated circuits,H5,17705.494,2017.26,True,True,False
2020,699,IND,India,X,Export,72,BWA,Botswana,False,8542,Electronic integrated circuits,H5,222.173,0.0,True,True,False
2020,699,IND,India,X,Export,76,BRA,Brazil,False,8542,Electronic integrated circuits,H5,1682410.568,1414.12,True,True,False
2020,699,IND,India,X,Export,96,BRN,Brunei Darussalam,False,8542,Electronic integrated circuits,H5,357.688,0.0,True,True,False
2020,699,IND,India,X,Export,100,BGR,Bulgaria,False,8542,Electronic integrated circuits,H5,43400.683,0.0,True,True,False
2020,699,IND,India,X,Export,104,MMR,Myanmar,False,8542,Electronic integrated circuits,H5,3112.071,11.05,True,True,False
2020,699,IND,India,X,Export,120,CMR,Cameroon,False,8542,Electronic integrated circuits,H5,61.728,23.0,False,True,False
2020,699,IND,India,X,Export,124,CAN,Canada,False,8542,Electronic integrated circuits,H5,201173.546,177.126,True,True,False
2020,699,IND,India,X,Export,144,LKA,Sri Lanka,False,8542,Electronic integrated circuits,H5,36160.753,1020.028,True,True,False
2020,699,IND,India,X,Export,152,CHL,Chile,False,8542,Electronic integrated circuits,H5,6550.864,0.0,True,True,False
2020,699,IND,India,X,Export,156,CHN,China,False,8542,Electronic integrated circuits,H5,23211741.046,19951.32,True,True,False
2020,699,IND,India,X,Export,170,COL,Colombia,False,8542,Electronic integrated circuits,H5,49389.118,3034.44,True,True,False
2020,699,IND,India,X,Export,178,COG,Congo,False,8542,Electronic integrated circuits,H5,6.402,0.0,True,True,False
2020,699,IND,India,X,Export,180,COD,Dem. Rep. of the Congo,False,8542,Electronic integrated circuits,H5,883.995,0.658,True,True,False
2020,699,IND,India,X,Export,188,CRI,Costa Rica,False,8542,Electronic integrated circuits,H5,2846.373,0.0,True,True,False
2020,699,IND,India,X,Export,191,HRV,Croatia,False,8542,Electronic integrated circuits,H5,386.326,0.0,True,True,False
2020,699,IND,India,X,Export,196,CYP,Cyprus,False,8542,Electronic integrated circuits,H5,857.645,0.0,True,True,False
2020,699,IND,India,X,Export,203,CZE,Czechia,False,8542,Electronic integrated circuits,H5,74221.601,68.792,True,True,False
2020,699,IND,India,X,Export,208,DNK,Denmark,False,8542,Electronic integrated circuits,H5,23452.944,22.482,True,True,False
2020,699,IND,India,X,Export,214,DOM,Dominican Rep.,False,8542,Electronic integrated circuits,H5,1711.567,0.0,True,True,False
2020,699,IND,India,X,Export,218,ECU,Ecuador,False,8542,Electronic integrated circuits,H5,468.071,35.194,True,True,False
2020,699,IND,India,X,Export,222,SLV,El Salvador,False,8542,Electronic integrated circuits,H5,711.532,142.0,False,True,False
2020,699,IND,India,X,Export,231,ETH,Ethiopia,False,8542,Electronic integrated circuits,H5,42695.647,427.088,True,True,False
2020,699,IND,India,X,Export,233,EST,Estonia,False,8542,Electronic integrated circuits,H5,30339.733,0.0,True,True,False
2020,699,IND,India,X,Export,246,FIN,Finland,False,8542,Electronic integrated circuits,H5,3773284.316,3314.577,True,True,False
2020,699,IND,India,X,Export,251,FRA,France,False,8542,Electronic integrated circuits,H5,1081078.675,993.68,True,True,False
2020,699,IND,India,X,Export,268,GEO,Georgia,False,8542,Electronic integrated circuits,H5,13.277,0.0,True,True,False
2020,699,IND,India,X,Export,276,DEU,Germany,False,8542,Electronic integrated circuits,H5,701241.171,673.357,True,True,False
2020,699,IND,India,X,Export,288,GHA,Ghana,False,8542,Electronic integrated circuits,H5,19102.248,22.591,True,True,False
2020,699,IND,India,X,Export,300,GRC,Greece,False,8542,Electronic integrated circuits,H5,69513.502,0.0,True,True,False
2020,699,IND,India,X,Export,320,GTM,Guatemala,False,8542,Electronic integrated circuits,H5,3335.218,111.878,True,True,False
2020,699,IND,India,X,Export,324,GIN,Guinea,False,8542,Electronic integrated circuits,H5,303.945,0.0,True,True,False
2020,699,IND,India,X,Export,340,HND,Honduras,False,8542,Electronic integrated circuits,H5,1830.097,8.17,True,True,False
2020,699,IND,India,X,Export,344,HKG,"China, Hong Kong SAR",False,8542,Electronic integrated circuits,H5,66584446.681,63612.768,True,True,False
2020,699,IND,India,X,Export,348,HUN,Hungary,False,8542,Electronic integrated circuits,H5,870846.768,723.95,True,True,False
2020,699,IND,India,X,Export,360,IDN,Indonesia,False,8542,Electronic integrated circuits,H5,1985862.235,1640.895,True,True,False
2020,699,IND,India,X,Export,364,IRN,Iran,False,8542,Electronic integrated circuits,H5,41152.726,0.0,True,True,False
2020,699,IND,India,X,Export,368,IRQ,Iraq,False,8542,Electronic integrated circuits,H5,12608.362,8.355,True,True,False
2020,699,IND,India,X,Export,372,IRL,Ireland,False,8542,Electronic integrated circuits,H5,4074267.748,0.0,True,True,False
2020,699,IND,India,X,Export,376,ISR,Israel,False,8542,Electronic integrated circuits,H5,1637014.133,1150.921,True,True,False
2020,699,IND,India,X,Export,380,ITA,Italy,False,8542,Electronic integrated circuits,H5,120671.219,151.287,True,True,False
2020,699,IND,India,X,Export,384,CIV,Côte d'Ivoire,False,8542,Electronic integrated circuits,H5,2389.887,54.915,True,True,False
2020,699,IND,India,X,Export,392,JPN,Japan,False,8542,Electronic integrated circuits,H5,444129.484,365.927,True,True,False
2020,699,IND,India,X,Export,398,KAZ,Kazakhstan,False,8542,Electronic integrated circuits,H5,2189.436,0.0,True,True,False
2020,699,IND,India,X,Export,400,JOR,Jordan,False,8542,Electronic integrated circuits,H5,2346.849,3.351,True,True,False
2020,699,IND,India,X,Export,404,KEN,Kenya,False,8542,Electronic integrated circuits,H5,37416.335,325.369,True,True,False
2020,699,IND,India,X,Export,408,PRK,Dem. People's Rep. of Korea,False,8542,Electronic integrated circuits,H5,159.863,0.0,True,True,False
2020,699,IND,India,X,Export,410,KOR,Rep. of Korea,False,8542,Electronic integrated circuits,H5,2488561.693,2139.109,True,True,False
2020,699,IND,India,X,Export,414,KWT,Kuwait,False,8542,Electronic integrated circuits,H5,3794.14,15.246,True,True,False
2020,699,IND,India,X,Export,418,LAO,Lao People's Dem. Rep.,False,8542,Electronic integrated circuits,H5,217.274,0.0,True,True,False
2020,699,IND,India,X,Export,422,LBN,Lebanon,False,8542,Electronic integrated circuits,H5,1088.696,0.0,True,True,False
2020,699,IND,India,X,Export,428,LVA,Latvia,False,8542,Electronic integrated circuits,H5,148.833,0.0,True,True,False
2020,699,IND,India,X,Export,430,LBR,Liberia,False,8542,Electronic integrated circuits,H5,1684.202,0.0,True,True,False
2020,699,IND,India,X,Export,440,LTU,Lithuania,False,8542,Electronic integrated circuits,H5,12965557.711,8280.718,True,True,False
2020,699,IND,India,X,Export,442,LUX,Luxembourg,False,8542,Electronic integrated circuits,H5,6010.143,0.0,True,True,False
2020,699,IND,India,X,Export,450,MDG,Madagascar,False,8542,Electronic integrated circuits,H5,653.269,0.0,True,True,False
2020,699,IND,India,X,Export,454,MWI,Malawi,False,8542,Electronic integrated circuits,H5,1372.082,11.193,True,True,False
2020,699,IND,India,X,Export,458,MYS,Malaysia,False,8542,Electronic integrated circuits,H5,4071201.692,3700.841,True,True,False
2020,699,IND,India,X,Export,462,MDV,Maldives,False,8542,Electronic integrated circuits,H5,9224.571,2759.539,True,True,False
2020,699,IND,India,X,Export,466,MLI,Mali,False,8542,Electronic integrated circuits,H5,41297.16,0.0,True,True,False
2020,699,IND,India,X,Export,470,MLT,Malta,False,8542,Electronic integrated circuits,H5,8282.164,0.0,True,True,False
2020,699,IND,India,X,Export,478,MRT,Mauritania,False,8542,Electronic integrated circuits,H5,106.079,40.0,False,True,False
2020,699,IND,India,X,Export,480,MUS,Mauritius,False,8542,Electronic integrated circuits,H5,1829.691,112.948,True,True,False
2020,699,IND,India,X,Export,484,MEX,Mexico,False,8542,Electronic integrated circuits,H5,1784494.423,1229.667,True,True,False
2020,699,IND,India,X,Export,490,S19,"Other Asia, nes",False,8542,Electronic integrated circuits,H5,627592.272,0.0,True,True,False
2020,699,IND,India,X,Export,496,MNG,Mongolia,False,8542,Electronic integrated circuits,H5,2511.07,0.0,True,True,False
2020,699,IND,India,X,Export,500,MSR,Montserrat,False,8542,Electronic integrated circuits,H5,81.894,0.072,True,True,False
2020,699,IND,India,X,Export,504,MAR,Morocco,False,8542,Electronic integrated circuits,H5,9116.503,0.0,True,True,False
2020,699,IND,India,X,Export,508,MOZ,Mozambique,False,8542,Electronic integrated circuits,H5,2619.544,0.0,True,True,False
2020,699,IND,India,X,Export,512,OMN,Oman,False,8542,Electronic integrated circuits,H5,43371.274,363.062,True,True,False
2020,699,IND,India,X,Export,524,NPL,Nepal,False,8542,Electronic integrated circuits,H5,274408.7,1476.588,True,True,False
2020,699,IND,India,X,Export,528,NLD,Netherlands,False,8542,Electronic integrated circuits,H5,593631.146,608.639,True,True,False
2020,699,IND,India,X,Export,554,NZL,New Zealand,False,8542,Electronic integrated circuits,H5,15059.978,0.0,True,True,False
2020,699,IND,India,X,Export,562,NER,Niger,False,8542,Electronic integrated circuits,H5,24207.757,0.0,True,True,False
2020,699,IND,India,X,Export,566,NGA,Nigeria,False,8542,Electronic integrated circuits,H5,44798.209,3193.934,True,True,False
2020,699,IND,India,X,Export,579,NOR,Norway,False,8542,Electronic integrated circuits,H5,6810.607,0.0,True,True,False
2020,699,IND,India,X,Export,600,PRY,Paraguay,False,8542,Electronic integrated circuits,H5,1455.14,0.0,True,True,False
2020,699,IND,India,X,Export,604,PER,Peru,False,8542,Electronic integrated circuits,H5,9463.201,1140.836,True,True,False
2020,699,IND,India,X,Export,608,PHL,Philippines,False,8542,Electronic integrated circuits,H5,131231.98,123.619,True,True,False
2020,699,IND,India,X,Export,616,POL,Poland,False,8542,Electronic integrated circuits,H5,758949.982,801.636,True,True,False
2020,699,IND,India,X,Export,620,PRT,Portugal,False,8542,Electronic integrated circuits,H5,25116.709,23.999,True,True,False
2020,699,IND,India,X,Export,634,QAT,Qatar,False,8542,Electronic integrated circuits,H5,19975.714,123.865,True,True,False
2020,699,IND,India,X,Export,642,ROU,Romania,False,8542,Electronic integrated circuits,H5,6812.623,0.0,True,True,False
2020,699,IND,India,X,Export,643,RUS,Russian Federation,False,8542,Electronic integrated circuits,H5,24451.896,30.595,True,True,False
2020,699,IND,India,X,Export,646,RWA,Rwanda,False,8542,Electronic integrated circuits,H5,8062.643,16.148,True,True,False
2020,699,IND,India,X,Export,682,SAU,Saudi Arabia,False,8542,Electronic integrated circuits,H5,337845.188,1164.558,True,True,False
2020,699,IND,India,X,Export,686,SEN,Senegal,False,8542,Electronic integrated circuits,H5,585.762,0.0,True,True,False
2020,699,IND,India,X,Export,690,SYC,Seychelles,False,8542,Electronic integrated circuits,H5,42.388,1.0,False,True,False
2020,699,IND,India,X,Export,694,SLE,Sierra Leone,False,8542,Electronic integrated circuits,H5,711.167,67.013,True,True,False
2020,699,IND,India,X,Export,702,SGP,Singapore,False,8542,Electronic integrated circuits,H5,9125352.519,8193.266,True,True,False
2020,699,IND,India,X,Export,703,SVK,Slovakia,False,8542,Electronic integrated circuits,H5,773.477,0.0,True,True,False
2020,699,IND,India,X,Export,704,VNM,Viet Nam,False,8542,Electronic integrated circuits,H5,39476671.385,25946.342,True,True,False
2020,699,IND,India,X,Export,705,SVN,Slovenia,False,8542,Electronic integrated circuits,H5,67222.277,0.0,True,True,False
2020,699,IND,India,X,Export,710,ZAF,South Africa,False,8542,Electronic integrated circuits,H5,17932.606,52.355,True,True,False
2020,699,IND,India,X,Export,724,ESP,Spain,False,8542,Electronic integrated circuits,H5,52812.293,53.595,True,True,False
2020,699,IND,India,X,Export,729,SDN,Sudan,False,8542,Electronic integrated circuits,H5,4048.293,0.0,True,True,False
2020,699,IND,India,X,Export,748,SWZ,Eswatini,False,8542,Electronic integrated circuits,H5,4084.618,0.0,True,True,False
2020,699,IND,India,X,Export,752,SWE,Sweden,False,8542,Electronic integrated circuits,H5,696568.031,627.53,True,True,False
2020,699,IND,India,X,Export,757,CHE,Switzerland,False,8542,Electronic integrated circuits,H5,76431.636,71.144,True,True,False
2020,699,IND,India,X,Export,764,THA,Thailand,False,8542,Electronic integrated circuits,H5,403925.161,363.99,True,True,False
2020,699,IND,India,X,Export,768,TGO,Togo,False,8542,Electronic integrated circuits,H5,58.223,4.0,False,True,False
2020,699,IND,India,X,Export,784,ARE,United Arab Emirates,False,8542,Electronic integrated circuits,H5,61547658.101,46727.713,True,True,False
2020,699,IND,India,X,Export,792,TUR,Türkiye,False,8542,Electronic integrated circuits,H5,607289.836,656.221,True,True,False
2020,699,IND,India,X,Export,800,UGA,Uganda,False,8542,Electronic integrated circuits,H5,22328.897,291.433,True,True,False
2020,699,IND,India,X,Export,804,UKR,Ukraine,False,8542,Electronic integrated circuits,H5,682.57,0.0,True,True,False
2020,699,IND,India,X,Export,807,MKD,North Macedonia,False,8542,Electronic integrated circuits,H5,4662.449,0.0,True,True,False
2020,699,IND,India,X,Export,818,EGY,Egypt,False,8542,Electronic integrated circuits,H5,39597.367,37.458,True,True,False
2020,699,IND,India,X,Export,826,GBR,United Kingdom,False,8542,Electronic integrated circuits,H5,884999.012,755.098,True,True,False
2020,699,IND,India,X,Export,834,TZA,United Rep. of Tanzania,False,8542,Electronic integrated circuits,H5,28481.255,30.428,True,True,False
2020,699,IND,India,X,Export,842,USA,USA,False,8542,Electronic integrated circuits,H5,20719500.508,14585.413,True,True,False
2020,699,IND,India,X,Export,854,BFA,Burkina Faso,False,8542,Electronic integrated circuits,H5,5213.821,0.0,True,True,False
2020,699,IND,India,X,Export,858,URY,Uruguay,False,8542,Electronic integrated circuits,H5,282.304,0.0,True,True,False
2020,699,IND,India,X,Export,860,UZB,Uzbekistan,False,8542,Electronic integrated circuits,H5,298.22,1.0,False,True,False
2020,699,IND,India,X,Export,887,YEM,Yemen,False,8542,Electronic integrated circuits,H5,4681.004,11.23,True,True,False
2020,699,IND,India,X,Export,894,ZMB,Zambia,False,8542,Electronic integrated circuits,H5,4232.3,6.209,True,True,False
2020,699,IND,India,X,Export,899,_X ,"Areas, nes",False,8542,Electronic integrated circuits,H5,556.934,0.0,True,True,False
2021,699,IND,India,M,Import,0,W00,World,True,8542,Electronic integrated circuits,H5,12391531711.142,8311795.794,True,True,False
2021,699,IND,India,M,Import,28,ATG,Antigua and Barbuda,False,8542,Electronic integrated circuits,H5,9084.677,5.698,True,True,False
2021,699,IND,India,M,Import,36,AUS,Australia,False,8542,Electronic integrated circuits,H5,585716.188,2713.755,True,True,False
2021,699,IND,India,M,Import,40,AUT,Austria,False,8542,Electronic integrated circuits,H5,330756.521,313.659,True,True,False
2021,699,IND,India,M,Import,48,BHR,Bahrain,False,8542,Electronic integrated circuits,H5,72346.519,45.376,True,True,False
2021,699,IND,India,M,Import,56,BEL,Belgium,False,8542,Electronic integrated circuits,H5,3447893.652,2164.125,True,True,False
2021,699,IND,India,M,Import,76,BRA,Brazil,False,8542,Electronic integrated circuits,H5,1322997.029,849.038,True,True,False
2021,699,IND,India,M,Import,100,BGR,Bulgaria,False,8542,Electronic integrated circuits,H5,211471.316,133.009,True,True,False
2021,699,IND,India,M,Import,104,MMR,Myanmar,False,8542,Electronic integrated circuits,H5,23751.92,14.897,True,True,False
2021,699,IND,India,M,Import,112,BLR,Belarus,False,8542,Electronic integrated circuits,H5,801067.369,661.4,True,True,False
2021,699,IND,India,M,Import,116,KHM,Cambodia,False,8542,Electronic integrated circuits,H5,154.223,0.097,True,True,False
2021,699,IND,India,M,Import,124,CAN,Canada,False,8542,Electronic integrated circuits,H5,1819343.789,1142.762,True,True,False
2021,699,IND,India,M,Import,144,LKA,Sri Lanka,False,8542,Electronic integrated circuits,H5,193231.546,130.649,True,True,False
2021,699,IND,India,M,Import,156,CHN,China,False,8542,Electronic integrated circuits,H5,4525122635.31,2836319.307,True,True,False
2021,699,IND,India,M,Import,170,COL,Colombia,False,8542,Electronic integrated circuits,H5,52352.69,32.835,True,True,False
2021,699,IND,India,M,Import,188,CRI,Costa Rica,False,8542,Electronic integrated circuits,H5,3078760.413,1924.321,True,True,False
2021,699,IND,India,M,Import,196,CYP,Cyprus,False,8542,Electronic integrated circuits,H5,15507.894,9.727,True,True,False
2021,699,IND,India,M,Import,203,CZE,Czechia,False,8542,Electronic integrated circuits,H5,89941.129,56.926,True,True,False
2021,699,IND,India,M,Import,208,DNK,Denmark,False,8542,Electronic integrated circuits,H5,435833.107,273.738,True,True,False
2021,699,IND,India,M,Import,233,EST,Estonia,False,8542,Electronic integrated circuits,H5,37523.65,23.652,True,True,False
2021,699,IND,India,M,Import,246,FIN,Finland,False,8542,Electronic integrated circuits,H5,110945147.914,69875.431,True,True,False
2021,699,IND,India,M,Import,251,FRA,France,False,8542,Electronic integrated circuits,H5,10686452.849,7418.214,True,True,False
2021,699,IND,India,M,Import,276,DEU,Germany,False,8542,Electronic integrated circuits,H5,41053029.013,26016.222,True,True,False
2021,699,IND,India,M,Import,324,GIN,Guinea,False,8542,Electronic integrated circuits,H5,587.905,0.369,True,True,False
2021,699,IND,India,M,Import,340,HND,Honduras,False,8542,Electronic integrated circuits,H5,117070.533,73.474,True,True,False
2021,699,IND,India,M,Import,344,HKG,"China, Hong Kong SAR",False,8542,Electronic integrated circuits,H5,3627059585.964,2445900.546,True,True,False
2021,699,IND,India,M,Import,348,HUN,Hungary,False,8542,Electronic integrated circuits,H5,1382088.916,877.551,True,True,False
2021,699,IND,India,M,Import,360,IDN,Indonesia,False,8542,Electronic integrated circuits,H5,7990467.001,5144.089,True,True,False
2021,699,IND,India,M,Import,364,IRN,Iran,False,8542,Electronic integrated circuits,H5,13529.223,8.485,True,True,False
2021,699,IND,India,M,Import,372,IRL,Ireland,False,8542,Electronic integrated circuits,H5,169419201.146,106736.334,True,True,False
2021,699,IND,India,M,Import,376,ISR,Israel,False,8542,Electronic integrated circuits,H5,101873280.318,64493.981,True,True,False
2021,699,IND,India,M,Import,380,ITA,Italy,False,8542,Electronic integrated circuits,H5,3499643.517,2201.973,True,True,False
2021,699,IND,India,M,Import,392,JPN,Japan,False,8542,Electronic integrated circuits,H5,151051098.524,94911.603,True,True,False
2021,699,IND,India,M,Import,398,KAZ,Kazakhstan,False,8542,Electronic integrated circuits,H5,3262.31,2.058,True,True,False
2021,699,IND,India,M,Import,400,JOR,Jordan,False,8542,Electronic integrated circuits,H5,263.688,0.165,True,True,False
2021,699,IND,India,M,Import,410,KOR,Rep. of Korea,False,8542,Electronic integrated circuits,H5,1171979454.968,749785.361,True,True,False
2021,699,IND,India,M,Import,428,LVA,Latvia,False,8542,Electronic integrated circuits,H5,40377.774,25.344,True,True,False
2021,699,IND,India,M,Import,440,LTU,Lithuania,False,8542,Electronic integrated circuits,H5,11658.476,7.322,True,True,False
2021,699,IND,India,M,Import,442,LUX,Luxembourg,False,8542,Electronic integrated circuits,H5,5293.408,3.351,True,True,False
2021,699,IND,India,M,Import,446,MAC,"China, Macao SAR",False,8542,Electronic integrated circuits,H5,4455014.41,2809.745,True,True,False
2021,699,IND,India,M,Import,458,MYS,Malaysia,False,8542,Electronic integrated circuits,H5,81950993.371,58380.237,True,True,False
2021,699,IND,India,M,Import,470,MLT,Malta,False,8542,Electronic integrated circuits,H5,1813971.322,1137.744,True,True,False
2021,699,IND,India,M,Import,480,MUS,Mauritius,False,8542,Electronic integrated circuits,H5,2056128.299,1301.096,True,True,False
2021,699,IND,India,M,Import,484,MEX,Mexico,False,8542,Electronic integrated circuits,H5,1513534.544,950.541,True,True,False
2021,699,IND,India,M,Import,490,S19,"Other Asia, nes",False,8542,Electronic integrated circuits,H5,557586817.089,349985.558,True,True,False
2021,699,IND,India,M,Import,524,NPL,Nepal,False,8542,Electronic integrated circuits,H5,254.315,0.16,True,True,False
2021,699,IND,India,M,Import,528,NLD,Netherlands,False,8542,Electronic integrated circuits,H5,28209651.81,17733.393,True,True,False
2021,699,IND,India,M,Import,531,CUW,Curaçao,False,8542,Electronic integrated circuits,H5,119365.751,74.866,True,True,False
2021,699,IND,India,M,Import,554,NZL,New Zealand,False,8542,Electronic integrated circuits,H5,89083.665,56.013,True,True,False
2021,699,IND,India,M,Import,579,NOR,Norway,False,8542,Electronic integrated circuits,H5,67821.345,42.748,True,True,False
2021,699,IND,India,M,Import,598,PNG,Papua New Guinea,False,8542,Electronic integrated circuits,H5,57.174,0.036,True,True,False
2021,699,IND,India,M,Import,608,PHL,Philippines,False,8542,Electronic integrated circuits,H5,32827356.225,20640.121,True,True,False
2021,699,IND,India,M,Import,616,POL,Poland,False,8542,Electronic integrated circuits,H5,135592.982,85.606,True,True,False
2021,699,IND,India,M,Import,620,PRT,Portugal,False,8542,Electronic integrated circuits,H5,346328.649,217.246,True,True,False
2021,699,IND,India,M,Import,642,ROU,Romania,False,8542,Electronic integrated circuits,H5,380302.86,239.506,True,True,False
2021,699,IND,India,M,Import,643,RUS,Russian Federation,False,8542,Electronic integrated circuits,H5,214013.898,146.173,True,True,False
2021,699,IND,India,M,Import,682,SAU,Saudi Arabia,False,8542,Electronic integrated circuits,H5,8899.642,25.0,False,True,False
2021,699,IND,India,M,Import,688,SRB,Serbia,False,8542,Electronic integrated circuits,H5,37325.441,23.541,True,True,False
2021,699,IND,India,M,Import,702,SGP,Singapore,False,8542,Electronic integrated circuits,H5,1176140580.823,1071949.824,True,True,False
2021,699,IND,India,M,Import,703,SVK,Slovakia,False,8542,Electronic integrated circuits,H5,32321.164,20.317,True,True,False
2021,699,IND,India,M,Import,704,VNM,Viet Nam,False,8542,Electronic integrated circuits,H5,166825215.461,105871.369,True,True,False
